id,Product Name,Size,Pack,Category,Price ($),UPC
2527,Sutter Home Cab Single,187 ml,,Spirits & Other,2.86,8500520
2528,Sutter Home Moscat,187 ml,4-Pack,Spirits & Other,9.67,8520091875
2529,Sutter Home PG,187 ml,4-Pack,Spirits & Other,9.67,8520011875
2530,Sutter Home PG - 187 single,,,Spirits & Other,2.86,8501422
2531,Sutter Home Pink Mascato 1.5L,1.5 L,Single,Spirits & Other,13.3,8509822
2532,Sutter Home Sweet Red,187 ml,,Spirits & Other,2.86,8507824
2533,Sutter Home W.Zin,1.5 L,Single,Spirits & Other,13.3,8505923
2534,Sutter Home W.Zin,750 ml,,Spirits & Other,8.46,8502926
2535,Sutter Home Zinfadel,1.5 L,Single,Spirits & Other,13.3,8505127
2536,Sutter Sweet Red,187 ml,4-Pack,Spirits & Other,9.67,8520091876
2537,Sutter W. Zin,187 ml,,Spirits & Other,2.86,8500928
2538,Sutter Wht Zinf,187 ml,4-Pack,Spirits & Other,9.67,8520091874
2539,Sweet Casal Garacia Branco,750 ml,Single,Spirits & Other,12.09,6479320031
2540,TALISKER STORM,750 ml,,Spirits & Other,102.84,8807617902
2541,TAYLOR CREAM SHERRY1.5ML,,,Spirits & Other,14.51,8894000018
2542,TAYLOR MADEIRA,750 ml,,Spirits & Other,8.46,8894000153
2543,TOPO CHICO SLTZR VARIETY,,12-Pack,Spirits & Other,22.07,2113618087
2544,TRAPICHE MALBAC 750,,,Spirits & Other,12.09,8974440258
2545,TRULLY MARGARITA CAN,,12-Pack,Spirits & Other,22.98,8769201299
2546,TRULLY PINE.MANGO 1LTR,,,Spirits & Other,12.09,8068689615
2547,TRULYSTRWB LMND,750 ml,,Spirits & Other,19.35,8068689603
2548,TRUTH BE TOLD,750 ml,,Spirits & Other,24.19,9807900105
2549,TUCK,750 ml,,Spirits & Other,39.92,3604054411
2550,TWISTED LIGHT CAN,,12-Pack,Spirits & Other,24.19,8769201516
2551,TWO ROADS HONEYSPOTBTI,,6-Pack,Spirits & Other,12.09,1957801002
2552,TWO ROADS LIL'HEAVEN- btl,,12-Pack,Spirits & Other,13.3,1957801103
2553,Taaka,200 ml,,Spirits & Other,3.33,8800400006
2554,Taaka,375 ml,,Spirits & Other,4.84,8800400007
2555,Taaka Whipped - 1L,,,Spirits & Other,12.09,8800401097
2556,Tang Negroni,375 ml,Single,Spirits & Other,19.35,8807618862
2557,Tang Negroni,750 ml,Single,Spirits & Other,36.29,8807618863
2558,Tangueray,50 ml,,Spirits & Other,1.71,8950000
2559,Tanquery,750 ml,,Spirits & Other,27.82,8811011030
2560,Tanteo Tropical,750 ml,,Spirits & Other,45.97,9499300201
2561,Tavernello Bianco,750 ml,,Spirits & Other,7.25,8860301069
2562,Taylor Marsala Dry,750 ml,,Spirits & Other,9.06,8894011001
2563,Taylor tawny 3l,3 L,Single,Spirits & Other,27.82,8894000086
2564,Terra D' Oro Barbera,750 ml,,Spirits & Other,20.56,946000014
2565,Terras Del Rei Red,750 ml,,Spirits & Other,12.09,5.60138E+12
2566,Thank You Bag,,,Spirits & Other,2.41,6.57226E+12
2567,Thc Infused Drink Ct Fee,,,Spirits & Other,1.21,954244
2568,The Ardmore,750 ml,,Spirits & Other,76.22,8068674902
2569,The Barker Company Espresso Martini,200 ml,Single,Spirits & Other,8.46,6001075130
2570,The Beast Mean Green,16 Oz,Single,Spirits & Other,3.01,1011713001
2571,The Beast Peach,16 Oz,Single,Spirits & Other,3.01,1011713007
2572,The Beast Variety Can,12 Oz,12-Pack,Spirits & Other,21.77,1011713018
2573,The Beast White Haze,16 Oz,Single,Spirits & Other,3.01,1011713004
2574,The Clover,750 ml,,Spirits & Other,58.07,5176700176
2575,The Federalist Sauv,750 ml,Single,Spirits & Other,18.14,8689109058
2576,The Ferderalist Zinfadel,,,Spirits & Other,19.35,8689108304
2577,The Kyoto Murasaki-Obi Purple,700 ml,Single,Spirits & Other,96.79,7355092012
2578,Thomas Hooker,16 Oz,4-Pack,Spirits & Other,14.51,1375749270
2579,Toad Hollow,750 ml,Single,Spirits & Other,16.93,1140863053
2580,Tobia Seleccion,750 ml,,Spirits & Other,15.72,8.437E+12
2581,Tom of Finland,750 ml,,Spirits & Other,39.92,6.43004E+12
2582,Tona,12 Oz,12-Pack,Spirits & Other,24.19,259600010
2583,Tona,,6-Pack,Spirits & Other,13.3,259600011
2584,Transfusion Classic,12 Oz,4-Pack,Spirits & Other,18.14,9589326231
2585,Trapiche Broquel,750 ml,,Spirits & Other,12.09,8974475567
2586,Travernello Sangiovese,750 ml,,Spirits & Other,6.04,8860301074
2587,Troges perpetual cans,,4-Pack,Spirits & Other,13.3,3770407201
2588,Trully Party Pack,,12-Pack,Spirits & Other,22.98,8769201850
2589,Turtle Nose,,,Spirits & Other,4.84,3765422613
2590,Twang Rita Salt,7 Oz,,Spirits & Other,3.01,2360430400
2591,Twenty Grand Rose,750 ml,,Spirits & Other,33.87,1245901180
2592,Twisted Buttery Nipple,,4-Pack,Spirits & Other,9.06,6642700338
2593,Twisted Cab,1.5 L,,Spirits & Other,12.09,8224233044
2594,Twisted Porn Star,,4-Pack,Spirits & Other,9.06,6642700342
2595,Twisted Sex On the Beach,,4-Pack,Spirits & Other,9.06,6642700344
2596,Twisted Shotz,,15-Pack,Spirits & Other,30.24,6642700535
2597,Two Juicy,16 Oz,Single,Spirits & Other,5.43,1957801255
2598,Two Road 12 Pk Can,12 Oz,12-Pack,Spirits & Other,24.19,1957801214
2599,Two Road Lil Heaven,16 Oz,Single,Spirits & Other,5.43,1957801071
2600,Two Road Ok2berfest,12 Oz,12-Pack,Spirits & Other,26.61,1957801236
2601,Two Road Summer Heaven,12 Oz,6-Pack,Spirits & Other,15.72,1957801121
2602,Two Roads Cruise Control,,12-Pack,Spirits & Other,22.98,1957801155
2603,Two Roads Honeyspot,,12-Pack,Spirits & Other,22.98,1957801037
2604,Two Roads Honeyspot Bottles,12 Oz,12-Pack,Spirits & Other,24.19,1957801075
2605,Two Roads Lil' Heaven Box,,12-Pack,Spirits & Other,22.98,1957801036
2606,Two Roads Mega Juicy,16 Oz,4-Pack,Spirits & Other,20.56,1957801239
2607,Two Roads Summer Heaven,12 Oz,12-Pack,Spirits & Other,22.98,1957801286
2608,Two Roads Two Juicy cans,,4-Pack,Spirits & Other,20.56,1957801095
2609,Two Roads Vareity pk,12 Oz,12-Pack,Spirits & Other,22.98,1957801052
2610,Two roads lil heavean,,4-Pack,Spirits & Other,12.09,1957801063
2611,UNSHACKLED CAB,750 ml,,Spirits & Other,30.24,8600327802
2612,Ultra,24Oz,,Spirits & Other,3.81,1820025010
2613,Uncle Nearest 100pf,750 ml,,Spirits & Other,72.59,4023255544
2614,Uncle Nearest 1884,750 ml,,Spirits & Other,60.49,4023237912
2615,Uv Blue Raspberry,750 ml,,Spirits & Other,16.4,8711601448
2616,V du Vernay Ice Rose,750 ml,,Spirits & Other,14.51,1088501122
2617,VERY PEACH,750 ml,,Spirits & Other,12.09,8860301187
2618,VILLA JOLA. MOSC. BLU.BERRY,,,Spirits & Other,15.72,1564367930
2619,VIPRA,750 ml,,Spirits & Other,13.3,8974476495
2620,VODQUILA,750 ml,,Spirits & Other,33.87,2358600001
2621,Vega Tolosa,750 ml,,Spirits & Other,9.67,8.437E+12
2622,Verdi Bosca,750 ml,,Spirits & Other,8.46,3807520230
2623,Verdi Peach,750 ml,,Spirits & Other,8.46,3807520630
2624,Verdi Raspberry,750 ml,,Spirits & Other,8.46,3807520530
2625,Vibe,500 ml,,Spirits & Other,6.04,8500003580
2626,Vibe Blue Raspberry,500 ml,,Spirits & Other,6.04,8500003579
2627,Vibe Mango,500 ml,,Spirits & Other,6.04,8500003758
2628,Vibe Margarita,500 ml,Single,Spirits & Other,6.04,8500003696
2629,Vibe Peach,500 ml,,Spirits & Other,6.04,8500003759
2630,Vibe Straw.Limeade,500 ml,,Spirits & Other,6.04,8500003581
2631,Vice Rei Anis - 1L,,,Spirits & Other,21.77,8720200040
2632,Vice Ret Agua - 1L,,,Spirits & Other,32.66,8720200049
2633,Vict 6 Pack Can,,6-Pack,Spirits & Other,13.3,3354495005
2634,Victoria Bottles,12 Oz,12-Pack,Spirits & Other,22.98,1568800000
2635,Victoria Box,,12-Pack,Spirits & Other,22.98,8066095883
2636,Victoria Can,,12-Pack,Spirits & Other,22.98,3354495006
2637,Villa Christmas,750 ml,Single,Spirits & Other,15.72,1564362370
2638,Villa Jola Mosc CoCo,750 ml,,Spirits & Other,13.3,1564325790
2639,Villa Jola Mosc Peach,750 ml,,Spirits & Other,13.3,1564325789
2640,Villa Jola Mosc Pinap,750 ml,,Spirits & Other,15.72,1564325792
2641,Villa Jola Mosc Rose,750 ml,,Spirits & Other,15.72,1564325056
2642,Villa Jola Mosc Straw,750 ml,,Spirits & Other,13.3,1564325791
2643,Villa Jolanda,750 ml,,Spirits & Other,15.72,1564372337
2644,Villa Jolanda Mango,750 ml,,Spirits & Other,13.3,1564341521
2645,Villa Jolanda Passion,750 ml,,Spirits & Other,13.3,1564352386
2646,Villa Jolanda blue,750 ml,,Spirits & Other,13.3,1564356270
2647,Viniq Ruby,375 ml,,Spirits & Other,15.72,8500002344
2648,Vino Red,750 ml,,Spirits & Other,12.09,7664190025
2649,Vino de eyzaguirre,750 ml,,Spirits & Other,9.67,9177194440
2650,Visconti Della Rocca Riserva,750 ml,,Spirits & Other,13.3,8.00886E+12
2651,Vit,,,Spirits & Other,3.03,8616200498
2652,Voodoo Imp,12 Oz,Single,Spirits & Other,2.41,5452700599
2653,Voodoo Ranger Black,19Oz,Single,Spirits & Other,3.64,5452701277
2654,Voodoo Ranger Hoppy Pack,12 Oz,12-Pack,Spirits & Other,24.19,5452701070
2655,Voodoo Ranger Juicy Haze,12 Oz,12-Pack,Spirits & Other,24.19,5452701137
2656,Voodoo Ranger Tropic Force,20 Oz,,Spirits & Other,3.64,5452701227
2657,Voodoo Renger Fruit Force,,,Spirits & Other,3.64,5452701207
2658,WOOD BRIDGE -PG,,4-Pack,Spirits & Other,9.67,8600300296
2659,Walker Anisette,750 ml,,Spirits & Other,16.93,8954012531
2660,Weihenstphaner,12 Oz,6-Pack,Spirits & Other,19.35,5224512271
2661,Welchs Mango Passion,16 Oz,Single,Spirits & Other,3.03,4180034610
2662,Wheel Horse Burbuon,750 ml,Single,Spirits & Other,36.29,1087902187
2663,Whip Shot Caramel,375 ml,,Spirits & Other,29.03,5820200396
2664,Whip Shot Pumpkin,200 ml,,Spirits & Other,20.56,5002910206
2665,Whip Shot Vanilla,375 ml,,Spirits & Other,29.03,5820200393
2666,Whip Shots,200 ml,,Spirits & Other,20.56,5820200398
2667,Whip Shots,375 ml,,Spirits & Other,29.03,5002910200
2668,Whip Shots Caramel,200 ml,,Spirits & Other,20.56,5820200395
2669,Whip Shots Vanilla,200 ml,,Spirits & Other,20.56,5820200392
2670,Whips Shotlime,200 ml,,Spirits & Other,20.56,5002910205
2671,Whispering Angel,750 ml,Single,Spirits & Other,30.24,8175383391
2672,Whispering Angel Rose,375 ml,Single,Spirits & Other,18.14,8175383372
2673,White Horse,1.75 L,,Spirits & Other,32.66,8807617124
2674,Whiteclaw BLack Ch,16 Oz,4-Pack,Spirits & Other,10.88,3598510042
2675,Widow Jane 10y,750 ml,,Spirits & Other,84.69,5628200531
2676,Wild Horse Paso Robles,750 ml,Single,Spirits & Other,29.03,8500003427
2677,Wild Turk 101,750 ml,,Spirits & Other,37.5,2105989750
2678,Willett Fam Pot Still Rsv-Ct,750 ml,,Spirits & Other,84.69,8020301935
2679,William Hill Cab Central,750 ml,,Spirits & Other,19.35,8500002160
2680,Wincarnis,750 ml,,Spirits & Other,15.72,8602404657
2681,Wip 3 Energy Pouches,100 ml,Single,Spirits & Other,1.69,5007319707
2682,Wip 3 Energy Pouches Mint,100 ml,Single,Spirits & Other,1.69,1778400000
2683,Wip 3 Energy Pouches Orange,100 ml,Single,Spirits & Other,1.69,5007319710
2684,Wolf Moon,750 ml,,Spirits & Other,33.87,1884402068
2685,Wolffer Summer In A Bottle Rose,750 ml,,Spirits & Other,31.45,4499614009
2686,Woodbridge Cab,1.5 L,,Spirits & Other,15.72,8600381385
2687,Woodbridge Cab,187 ml,4-Pack,Spirits & Other,9.67,8600300256
2688,Woodbridge Cab,750 ml,,Spirits & Other,8.46,8600300009
2689,Woodbridge Rose,1.75 L,,Spirits & Other,15.72,8600382065
2690,Woodbridge Sauv Blnc 1.50,,,Spirits & Other,15.72,8600386386
2691,Woodbridge Sauv Sessions,750 ml,Single,Spirits & Other,9.67,8600382118
2692,Woodbridge W. Zin,187 ml,4-Pack,Spirits & Other,9.67,8600300259
2693,Woodbridge White Zin 1.50l,,,Spirits & Other,15.72,8600384385
2694,Woodfrord Rsv,750 ml,,Spirits & Other,50.81,8112800150
2695,Woodstock Choc,750 ml,,Spirits & Other,20.56,6642700431
2696,Woodstock Hot Licks,750 ml,,Spirits & Other,20.56,6642700376
2697,Wrench indust,16 Oz,4-Pack,Spirits & Other,20.56,6810100036
2698,Wrey Nephew-1.5,,,Spirits & Other,60.49,2105900065
2699,Wynk Juicy Mango + Thc,12 Oz,6-Pack,Spirits & Other,24.19,9685203943
2700,Wynk Lime Twist Thc,12 Oz,6-Pack,Spirits & Other,24.19,9685250050
2701,Wynz Black Cherry,12 Oz,6-Pack,Spirits & Other,24.19,9685287516
2702,Wynz Black Cherry + Thc,12 Oz,4-Pack,Spirits & Other,19.35,9816809313
2703,Wynz Juicy Mango + Thc,12 Oz,4-Pack,Spirits & Other,19.35,9816822965
2704,Wynz Lime Twist + Thc,12 Oz,4-Pack,Spirits & Other,19.35,9816831784
2705,Wynz Tangerine + Thc,12 Oz,4-Pack,Spirits & Other,19.35,9816811920
2706,X Rated,750 ml,,Spirits & Other,47.18,8142501401
2707,Xxl Apple,750 ml,,Spirits & Other,13.3,6395501700
2708,Xxl Blackberry,750 ml,,Spirits & Other,13.3,6395502000
2709,Xxl Cherry,750 ml,,Spirits & Other,13.3,6395501900
2710,Xxl Extreme,750 ml,Single,Spirits & Other,16.93,6422744638
2711,Xxl Guava,750 ml,,Spirits & Other,13.3,6395501800
2712,Xxl Mango,750 ml,,Spirits & Other,13.3,6395501300
2713,Xxl Orange,750 ml,,Spirits & Other,13.3,6395500035
2714,Xxl Peach,750 ml,,Spirits & Other,13.3,6395501500
2715,Xxl Pineapple,750 ml,,Spirits & Other,13.3,6395501400
2716,Xxl Sparkling Rose,750 ml,Single,Spirits & Other,18.14,6395500009
2717,Xxl Strawberry,750 ml,,Spirits & Other,13.3,6395501600
2718,Y.TAIL CAB.SAU,750 ml,,Spirits & Other,12.09,3974300293
2719,Zarpado Silver,750 ml,,Spirits & Other,32.66,1087902205
2720,Zebra Gavi,750 ml,Single,Spirits & Other,22.98,8.05141E+12
2721,Zinsane,750 ml,,Spirits & Other,15.72,1126502293
2722,Zwwiec Box,12 Oz,6-Pack,Spirits & Other,13.3,9927816000
2723,alize pineapple,375 ml,,Spirits & Other,16.93,8469263369
2724,bailey colada,50 ml,,Spirits & Other,2.27,8200000648
2725,belaire blue,750 ml,,Spirits & Other,36.29,1349700780
2726,black girl rose,750 ml,,Spirits & Other,24.19,5801800715
2727,blu chair mango,750 ml,,Spirits & Other,33.87,5688100467
2728,blue point can,,18-Pack,Spirits & Other,24.19,8174500134
2729,bushmill 750,,,Spirits & Other,41.13,1153801616
2730,cOLT 45 24OZ,,,Spirits & Other,2.44,7125040205
2731,cabriz rose,750 ml,,Spirits & Other,10.88,5.60458E+12
2732,carlo pink mas 4L,,,Spirits & Other,24.19,8500002871
2733,caymanjack can,,12-Pack,Spirits & Other,24.19,1582901111
2734,civas extra,50 ml,,Spirits & Other,3.41,8043210995
2735,clamato,,,Spirits & Other,2.84,1480051175
2736,crioc vs,375 ml,,Spirits & Other,24.19,8257402
2737,crown apple 1.75ml,,,Spirits & Other,60.49,8200077159
2738,cruzan,,,Spirits & Other,20.56,8901600554
2739,cuese classic marga,750 ml,,Spirits & Other,14.51,1153801107
2740,deepeddy ruby red,750 ml,,Spirits & Other,24.19,5606500208
2741,dr.mcgilli.mentholmint 1.75ml,,,Spirits & Other,32.66,8800414402
2742,dr.mcgillicddy grape,750 ml,,Spirits & Other,21.77,8800400955
2743,dubra,200 ml,,Spirits & Other,2.86,8085322022
2744,dubra,375 ml,,Spirits & Other,5.12,8085322021
2745,elysian can,,12-Pack,Spirits & Other,26.61,1790400872
2746,four loko variety pack,,,Spirits & Other,21.77,4980600427
2747,game Green-2pk,,,Spirits & Other,1.71,3170004969
2748,games-pineapple 2pk,,,Spirits & Other,1.71,3170004996
2749,gasolinacocktail,,5-Pack,Spirits & Other,16.93,4370920022
2750,grand,,,Spirits & Other,13.9,4918890038
2751,highnoon variety,,8-Pack,Spirits & Other,26.61,8500003255
2752,jose curvo,,4-Pack,Spirits & Other,13.3,1153801691
2753,jose curvo single,,,Spirits & Other,3.13,1153801690
2754,jose curvo wtrmln,,,Spirits & Other,3.13,1153801694
2755,jose mango,,4-Pack,Spirits & Other,13.3,1153801650
2756,jose.pla.blk.cherry can,,4-Pack,Spirits & Other,16.93,1884402151
2757,jose.playa mar mango can,,4-Pack,Spirits & Other,16.93,1884402153
2758,lamarca 1.75ml,,,Spirits & Other,39.92,8500002284
2759,leblon,750 ml,,Spirits & Other,37.5,8048000725
2760,legent,750 ml,,Spirits & Other,53.23,8068602401
2761,los siete misterios,750 ml,,Spirits & Other,50.81,7.50302E+12
2762,loyal lemon can,,4-Pack,Spirits & Other,15.72,6000330160
2763,makers 46,375 ml,,Spirits & Other,29.03,8524650032
2764,mic.ultra btl,,18-Pack,Spirits & Other,26.61,1820096624
2765,mike blck cherry bti,,12-Pack,Spirits & Other,22.98,3598554265
2766,miscen,,,Spirits & Other,1.21,m
2767,modello picante24oz can,,,Spirits & Other,4.77,3354400080
2768,new.ams.,750 ml,,Spirits & Other,18.14,8500003108
2769,new.ams.passionfruit,50 ml,,Spirits & Other,1.21,8568001
2770,paper bag,,,Spirits & Other,0.12,b
2771,pink,,,Spirits & Other,9.67,8500002227
2772,red white&berry 25oz can,,,Spirits & Other,4.39,8200079522
2773,rencho gloria mango,,4-Pack,Spirits & Other,13.3,5001257151
2774,rencho gloria peach,,4-Pack,Spirits & Other,13.3,6000188570
2775,romana,200 ml,,Spirits & Other,13.3,8800403745
2776,roscato gold,750 ml,,Spirits & Other,14.51,8678521312
2777,salt point margarita,,,Spirits & Other,6.26,5001724809
2778,salt point margarita can,,4-Pack,Spirits & Other,24.19,5001724810
2779,sao paulo 1 liter cachach,,,Spirits & Other,15.72,8607208507
2780,sol,,12-Pack,Spirits & Other,20.93,7231123021
2781,southern comfort,,,Spirits & Other,1.43,8854400001
2782,sweet simplicity,750 ml,,Spirits & Other,12.09,6395550200
2783,sweet&sour,750 ml,,Spirits & Other,7.25,7065591230
2784,tHE DIVINE ROD 750M L,750 ml,,Spirits & Other,12.09,8601280301
2785,tavernello pgo,750 ml,,Spirits & Other,8.46,1559902037
2786,tavernello vino rosso,750 ml,,Spirits & Other,7.25,1559902028
2787,terra unica tempranill,750 ml,,Spirits & Other,10.88,1564324457
2788,villon,750 ml,,Spirits & Other,43.55,1349700722
2789,whistle.blk.lemon can,,4-Pack,Spirits & Other,20.56,1008055018
2790,whistle.citrus can,,4-Pack,Spirits & Other,20.56,1008055016
2791,123 Organic Anejo,750 ml,,Tequila & Mezcal,96.79,7.50301E+12
2792,1800 Anejo,750 ml,,Tequila & Mezcal,54.44,1153801003
2793,1800 Coco,200 ml,,Tequila & Mezcal,13.3,1153801030
2794,1800 Coco,375 ml,,Tequila & Mezcal,21.77,1153801036
2795,1800 Coco,750 ml,,Tequila & Mezcal,41.13,1153801037
2796,1800 Cristalino,375 ml,Single,Tequila & Mezcal,46.57,1153801647
2797,1800 Cristalino Anejo,1.75 L,Single,Tequila & Mezcal,145.19,1884402086
2798,1800 Cristalino Anejo,750 ml,,Tequila & Mezcal,84.69,1153801646
2799,1800 Cucumber Jalapeno,750 ml,,Tequila & Mezcal,45.97,1884402482
2800,1800 High Proof Repo.,375 ml,Single,Tequila & Mezcal,22.98,1884402936
2801,1800 MARGARITA ORG.1.75ML,,,Tequila & Mezcal,26.61,1884402314
2802,1800 Margarita,1.75 L,,Tequila & Mezcal,26.61,1153801915
2803,1800 Margarita Blood Orange,1.75 L,Single,Tequila & Mezcal,26.61,1153801895
2804,1800 Margarita Lighat,1.75 L,Single,Tequila & Mezcal,26.61,1884402893
2805,1800 Margarita Mango,1.75 L,Single,Tequila & Mezcal,26.61,1884402317
2806,1800 Margarita Passion Fruit,1.75 L,Single,Tequila & Mezcal,26.61,1884402491
2807,1800 Margarita Watermelon,1.75 L,,Tequila & Mezcal,26.61,1153801644
2808,1800 Margwild Berry,1.75 L,,Tequila & Mezcal,26.61,1884402646
2809,1800 Pine,,,Tequila & Mezcal,26.61,1884402316
2810,1800 Repo,50 ml,Single,Tequila & Mezcal,4.83,1153801021
2811,1800 Reposado,1.75 L,,Tequila & Mezcal,58.07,1153801025
2812,1800 Repso,375 ml,,Tequila & Mezcal,22.98,1153801022
2813,1800 Repso,750 ml,,Tequila & Mezcal,41.13,1153801023
2814,1800 Respoado,200 ml,,Tequila & Mezcal,14.51,1153801010
2815,1800 Silver,1.75 L,,Tequila & Mezcal,55.65,1153801015
2816,1800 Silver,200 ml,,Tequila & Mezcal,13.3,1153801019
2817,1800 Silver,375 ml,,Tequila & Mezcal,21.77,1153801012
2818,1800 Silver,750 ml,,Tequila & Mezcal,41.13,1153801013
2819,1800 coco,1.75 L,,Tequila & Mezcal,55.65,1153801040
2820,1800 mango margarit 1.75ml,,,Tequila & Mezcal,29.03,1153801892
2821,1800 peach merg 1.75ml,1.75 L,Single,Tequila & Mezcal,26.61,1153801286
2822,818 Anejo,750 ml,,Tequila & Mezcal,64.12,9589315429
2823,Astral Anejo,750 ml,Single,Tequila & Mezcal,36.29,8807618694
2824,Avion Repo,375 ml,,Tequila & Mezcal,32.66,3604052189
2825,Avion Repso,,,Tequila & Mezcal,55.65,3604051932
2826,Avion Reserva Anejo,750 ml,Single,Tequila & Mezcal,133.09,8043211741
2827,Avion Silver,375 ml,,Tequila & Mezcal,32.66,3604052188
2828,Avion Silver,50 ml,,Tequila & Mezcal,6.04,3604052191
2829,Avion Silver,750 ml,,Tequila & Mezcal,52.02,3604051934
2830,BACARDI ANEJO,,,Tequila & Mezcal,27.82,8048098338
2831,BRUGAL ANEJO,,,Tequila & Mezcal,48.39,1206602007
2832,Banhez Mezcal,750 ml,Single,Tequila & Mezcal,44.76,3604053711
2833,Barcelo Grand Anejo,1.75 L,,Tequila & Mezcal,39.92,5698100016
2834,Bluebird Hw Tequila Variety,355 ml,Single,Tequila & Mezcal,24.19,6001075110
2835,Brugal Anejo,750 ml,,Tequila & Mezcal,30.24,1206602005
2836,Brugal Anejo 375Ml,375 ml,Single,Tequila & Mezcal,14.51,1206602004
2837,CAMARENA ANEJO,,,Tequila & Mezcal,36.29,8500002691
2838,CASAMIGO MESCAL,,,Tequila & Mezcal,91.95,5672400633
2839,CASAMIGOS,50 ml,,Tequila & Mezcal,6.04,5672400613
2840,CASAMIGOS REP,750 ml,,Tequila & Mezcal,70.17,5672400621
2841,CASAMIGOS REPOSADO LITER,,,Tequila & Mezcal,87.11,5672400620
2842,CLASE AZUL,750 ml,,Tequila & Mezcal,217.79,8124004951
2843,CORRALEJO SLIVER,750 ml,,Tequila & Mezcal,38.71,2081593193
2844,Camarena Repos,375 ml,,Tequila & Mezcal,15.72,8500001733
2845,Camarena Reposado,1.75 L,,Tequila & Mezcal,62.91,8500001730
2846,Camarena Reposado,750 ml,,Tequila & Mezcal,36.29,8500001732
2847,Camarena Silver,1.75 L,,Tequila & Mezcal,54.44,8500001680
2848,Camarena Silver,200 ml,,Tequila & Mezcal,9.67,8500001728
2849,Camarena Silver,375 ml,,Tequila & Mezcal,15.72,8500001727
2850,Camarena Silver,50 ml,,Tequila & Mezcal,2.5,8500000881
2851,Camarena Silver,750 ml,,Tequila & Mezcal,30.24,8500001682
2852,Camarena repo,200 ml,,Tequila & Mezcal,9.67,8500001734
2853,Casa Azul Variety,375 ml,8-Pack,Tequila & Mezcal,26.61,1009579025
2854,Casa Mexico Anejo,750 ml,Single,Tequila & Mezcal,48.39,5002308406
2855,Casamigos Anejo,750 ml,,Tequila & Mezcal,93.16,5672400601
2856,Casamigos Anejo Teq,375 ml,Single,Tequila & Mezcal,41.13,5672400602
2857,Casamigos Cristslino Rep,750 ml,,Tequila & Mezcal,84.69,8807618904
2858,Casamigos Jalapeno,1.75 L,Single,Tequila & Mezcal,60.49,8807619011
2859,Casamigos Jalapeo,375 ml,,Tequila & Mezcal,19.35,8807618988
2860,Casamigos Margaritas,200 ml,8-Pack,Tequila & Mezcal,24.19,8200081137
2861,Casamigos Margaritas Pineapple,200 ml,8-Pack,Tequila & Mezcal,24.19,8200081513
2862,Casamigos Mescal,375 ml,,Tequila & Mezcal,37.5,5672400643
2863,Casamigos Repo 1.75,,,Tequila & Mezcal,140.35,5672400624
2864,Casamigos Reposado,50 ml,,Tequila & Mezcal,7.25,5672400623
2865,Casamoigos Reposado,375 ml,,Tequila & Mezcal,38.71,5672400622
